seq,cfg,sensor_ts_ms,arrival_ms,batch,x_mg,y_mg,z_mg
4267,3,237529,237873,1,-1185,4252,8277
4268,3,237549,237873,1,-1771,3917,7841
4269,3,237569,237873,1,-828,5281,8801
4270,3,237589,237873,1,-1187,4319,7982
4271,3,237610,237873,1,-1087,4922,8221
4272,3,237630,237873,1,-993,4654,8334
4273,3,237650,237873,1,-3155,6093,8193
4274,3,237670,237873,1,-2104,5226,8255
4275,0,237690,238448,1,-1769,4412,8174
4276,0,237770,238448,1,-1908,5193,8530
4277,0,237650,238448,1,-3155,6093,8193
4278,0,237851,238931,1,-909,5135,8190
4279,0,237931,238931,1,-1070,4580,8236
4280,0,238011,238931,1,-1273,5083,8391
4281,0,238091,238931,1,-1230,4996,8224
4282,0,238172,238931,1,-955,4805,8442
4283,0,238252,238931,1,-1161,5004,8509
4284,0,238332,238931,1,-1118,4956,8394
4285,0,238413,238931,1,-1192,5111,8480
4286,0,238493,238931,1,-943,4896,8581
4287,0,238573,238931,1,-952,4865,8494
4288,0,238654,238931,1,-847,4786,8602
4289,0,238734,238931,1,-854,4771,8693
4290,0,238814,238931,1,-948,4776,8612
4291,0,238895,239935,1,-720,4790,8638
4292,0,238975,239935,1,-715,4640,8600
4293,0,239055,239935,1,-706,4738,8636
4294,0,239136,239935,1,-648,4632,8573
4295,0,239216,239935,1,-689,4551,8700
4296,0,239296,239935,1,-672,4403,8645
4297,0,239377,239935,1,-849,4632,8394
4298,0,239457,239935,1,-251,4939,8827
4299,0,239537,239935,1,-512,4608,8614
4300,0,239618,239935,1,-656,4687,8887
4301,0,239698,239935,1,-246,4642,8937
4302,0,239778,239935,1,409,4364,8928
4303,0,239859,240938,1,-162,4623,8710
4304,0,239939,240939,1,-337,4728,8557
4305,0,240019,240939,1,-241,4666,8600
4306,0,240100,240939,1,-186,4582,8652
4307,0,240180,240939,1,-205,4649,8770
4308,0,240261,240939,1,-117,4525,8614
4309,0,240341,240939,1,-294,4755,8664
4310,0,240421,240939,1,-241,4525,8775
4311,0,240502,240939,1,-86,4522,8688
4312,0,240582,240939,1,-141,4472,8741
4313,0,240663,240939,1,-45,4513,8849
4314,0,240743,240939,1,-122,4434,8763
4315,0,240823,240939,1,-229,4484,8849
